Date,High,Low,Open,Close,Volume,Adj Close
2011-11-21,79.37000274658203,75.8499984741211,79.0,75.98999786376953,293803296.0,50.40078353881836
2011-11-22,77.76000213623047,75.0999984741211,76.94000244140625,76.4000015258789,272599360.0,50.67272186279297
2011-11-23,77.44000244140625,74.41999816894531,75.0,76.80000305175781,335403040.0,50.938026428222656
2011-11-24,77.29000091552734,73.81999969482422,76.7300033569336,73.81999969482422,177337888.0,48.96152114868164
2011-11-25,78.75,73.75,75.4000015258789,78.2699966430664,319155936.0,51.91301345825195
2011-11-28,83.06999969482422,79.5199966430664,80.0,83.0,320434016.0,55.05020523071289
2011-11-29,83.75,81.83000183105469,83.5199966430664,82.58000183105469,251721600.0,54.77164077758789
2011-11-30,87.69000244140625,81.02999877929688,82.0999984741211,87.55000305175781,448111296.0,58.068031311035156
2011-12-01,89.9000015258789,86.41000366210938,89.13999938964844,87.69999694824219,392995200.0,58.167510986328125
2011-12-02,91.27999877929688,86.5,88.1500015258789,89.5,410145152.0,59.361366271972656
2011-12-05,90.5199966430664,88.95999908447266,89.55999755859375,89.93000030517578,202788432.0,59.64657211303711
2011-12-06,89.31999969482422,85.75,88.94000244140625,85.9000015258789,306040576.0,56.97365188598633
2011-12-07,87.47000122070312,83.75,87.18000030517578,85.25,356619328.0,56.542545318603516
2011-12-08,87.83999633789062,85.30000305175781,86.01000213623047,85.98999786376953,281726688.0,57.03334426879883
2011-12-09,84.62999725341797,81.6500015258789,84.12000274658203,82.4000015258789,329421184.0,54.652252197265625
2011-12-12,84.80000305175781,79.16999816894531,83.51000213623047,79.9000015258789,267378544.0,52.99411392211914
2011-12-13,82.88999938964844,78.02999877929688,79.80999755859375,82.72000122070312,388135520.0,54.864501953125
2011-12-14,83.6500015258789,80.36000061035156,81.9000015258789,80.80000305175781,352715616.0,53.59104919433594
2011-12-15,82.55000305175781,79.76000213623047,79.9800033569336,82.2699966430664,326773184.0,54.566036224365234
2011-12-16,83.37999725341797,80.51000213623047,83.05000305175781,80.62999725341797,222904096.0,53.478302001953125
2011-12-19,122.91000366210938,79.1500015258789,90.0,81.80000305175781,379829440.0,54.254310607910156
2011-12-20,82.70999908447266,77.41999816894531,77.41999816894531,82.70999908447266,371405728.0,54.85786437988281
2011-12-21,84.0,79.0,80.5,80.30000305175781,338671520.0,53.25942611694336
2011-12-22,81.4000015258789,79.0,84.26000213623047,80.0,305987680.0,53.060447692871094
2011-12-23,81.19000244140625,78.5999984741211,81.88999938964844,80.0,2092700.0,53.060447692871094
2011-12-26,82.94000244140625,80.51000213623047,81.0,81.41999816894531,349265440.0,54.00226974487305
2011-12-27,82.7699966430664,79.29000091552734,80.8499984741211,80.0,299346528.0,53.060447692871094
2011-12-28,80.19999694824219,79.02999877929688,79.98999786376953,79.27999877929688,289001568.0,52.58290100097656
2011-12-29,79.01000213623047,77.19999694824219,73.62000274658203,78.80000305175781,244386736.0,52.26454162597656
2011-12-30,80.0199966430664,78.0,78.52999877929688,79.4000015258789,168210016.0,52.66248321533203
2012-01-10,86.80999755859375,84.08999633789062,85.61000061035156,86.80999755859375,311934592.0,57.57720947265625
2012-01-11,85.52999877929688,84.8499984741211,85.52999877929688,84.8499984741211,282229408.0,56.2772331237793
